warehouse,ItemCode,Description,Assortment,ItemGroup,ItemUnit,Stock,QtyToBeDelivered,CHK
PROD,700172,PLANET BRUSHES - 24040,18-Jan-00,Spare Parts for Admixture Plant,EA, -   , -   ,-
PROD,700236,ANGULAR CONTACT BALL BEARING 7219 BTVP.UA (O-ASSEMBLY),20-Jan-00,Spare Parts for Turbal Plant,EA, -   , -   ,-
PROD,700245,O-RING NO.278,20-Jan-00,Spare Parts for Turbal Plant,EA, -   , -   ,-
PROD,700269,SNR  roller  bearing        Nu 209  E,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700306,Circlip,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700312,"Elmot motor 0.75 A, 1700RPM & 0.3KW",14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700323,Pressure  gauge,21-Jan-00,Spare Parts for Sealant Plant,EA, -   , -   ,-
PROD,700336,Motor Fan                        ''        '',14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700348,Pedestal  bearing  P 203,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700352,Ball bearing  FAG  6304,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700367,Motor for EBP,19-Jan-00,Spare Parts for Emulsion Bitumen Plant,EA, -   , -   ,-
PROD,700373,Admixer motor,18-Jan-00,Spare Parts for Admixture Plant,EA, -   , -   ,-
PROD,700387,Lamp holder,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700404,Damp cover closer,14-Jan-00,Common Spare Parts,EA, -   , -   ,-
PROD,700502,Chopper motor air way bush,17-Jan-00,Spare Parts for Cementitious Plant,EA, -   , -   ,-
PROD,700524,Seal,17-Jan-00,Spare Parts for Cementitious Plant,EA, -   , -   ,-
PROD,800010,SIL-STAB SN 803,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
PROD,800016,COIL- RAL 9002,15-Jan-00,Raw Materials PU,LM, -   , -   ,-
PROD,800032,AUX-MESSAMOL,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
PROD,800041,POLYOL SU-420S,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
PROD,800047,POLYOL N-210,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
PROD,800060,CAT-JD*DMP-30,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
PROD,800071,SILICONE AK-8811,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
PROD,810005-006,ACI POLYOL PAN - 40 / QAT-DP,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,810007,ACI-CAPCOAT,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,810015,ACI POLYOL POU-40-SEMI FINISH,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,810024,ACI POLYOL POU / THY,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,810027,ACI POLYOL PAN DP / SPF,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,810041,ACI POLYOL / SAMPLE,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROJ,601506,PmB 0308 Polyol,9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,101010,ADHESIVE AID AMINE,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101015-02,AQUEOUS FORMALDEHYDE SOLUTION AF (37-40%),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102002,Bermocoll EBS 481Q (old BERMOCOL CCA 481 FQ),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102018,CELFLOC - 2000 ( CELLULOSE ),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102031-02,REVACRYL AE 4620 JA,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,103002-03,APP-CHEMSTEEL,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,103028-07,BLACK HDPE FILM 1050 MM UN PRINTED (PERFORATED),1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103033,POLYESTER   30/180  ALYAF,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103044,SPUN BONDED POLYESTER 120 GM/M2,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,104002,PIGMENT GREEN,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104018,FIBER MIX,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104042-21M,(PROD ONLY)-301(RED OXIDE),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104042-26,PIGMENT PASTE -ORANGE 206,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,104046,VINNAPAS RE 5010 N,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104052,ISTRA 40,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104079,Pigment black x1331,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104081,LIPATON SB-5813,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104090,Pigment 305 (Red),1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,105010,SODIUM HYDROXIDE,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106005-26,RESINS-NPEK-048,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107007-01,Thioplast G-112,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107011,NOVOCARB 20 C,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107031,DOLOMITE 25 MICRON 2DL,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,201000-02,LIBRADET 40,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,301004-01,METAL PAIL 1 LTR PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301115-01,PLASTIC PAIL 50 ML PACKING,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301116-03,"METAL PAIL-18 LTR PRINTED ""AC-500""",13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301121-01,CHEM SEAL 500 METAL PAIL 4 LTR-PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301127,PLY BAG 25*20,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301140,PAPER BAG PRINTED 40 KG ( COARSE BOND),13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,411001-BLK,CAPLAST-R Bulk,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
TRAN,411001-P20,Caplast-R Pail 20 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411001-POW-B10,Caplast-R (Powder Admixture)-10KG Bag,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411011-205,Caplast Super-M Drum 205 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411016-P20,CAPLAST-R SPECIAL 20 LT PAIL,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,412001-P20A,BEST BOND 20 KG PAIL,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,414001-P20,CAPSOIL CLEAR PAIL 20LTR,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,421001-200,Capseal Drum 200KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421001-200L,CAPSEAL DRUM 200 LTR DRUM,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421022-P13L,SUPER COAT - 13LT PAIL,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,430033-180,Turbal TP 180 4mm SL (1 x10 mtr roll),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,440007-B10,CAPTILE GROUT ULTRA MARINE BLUE B-102 (10KG BAG),4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440013-B10,CAPTILE GROUT YELLOW Y-104 10KG Bag,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440030-B20,Capgrout GP 20 kg Bag,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440048-B10,CAPTILE GROUT PISTACHIO GREEN G-101 (10KG),4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440051-B10,CAPTILE GROUT CHOCOLATE R-104 (10KG),4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440091-B20,STAMPCRETE COLOR HARDNER- BRICK RED,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440124-B10,CAPTILE GROUT-GREEN 10 KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440125-B40,Best Fine Bond 40Kg bag,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,450001-BLK,FOAMIX,10-Jan-00,Others & Repacking,kg, -   , -   ,-
TRAN,450004-P20,CAP THINNER  -P20,10-Jan-00,Others & Repacking,EA, -   , -   ,-
TRAN,450028-20 (PART-B),CAPOXY PRIME-SPL (PART B OF 20LT KIT),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450061-P04,CAPOXY FLOOR-500 (RAL-7004)-(A+B) 4LT KIT,12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450088-P20,CAPOXY FLOOR 500 (RAL-5012 BLUE)-20LT (A+B),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,470001-P2.5,PG 10 GUN GRADE (GG) GRAY- 2.5 LTR SET,7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,601049,PG-PRIMER 15 E,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601213,CAP PU DURA COAT 500 (A+B) 20KG SET,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601506,PmB 0308 Polyol,9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,601524,GARNET COARSE,9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,101028-06,PNS 2000P,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101028-07,PNS DICT,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101041,ECONEX ESP 395,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102021-07,BYK 1615,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,103018,POLYESTER CARRIER TYPE 032/160,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103026-01,M-NONWOVEN POLYESTER 180 GSM,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103028-06,BLACK HDPE FILM 1050 MM PRINT IN WHITE (NON PERFORATED),1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103029,TREATED  SLATE FLAKES-H 18,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,103047,SPUN BONDED POLYESTER 220 GM/M2,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103050,POLYESTER CARRIER 32/140,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,104017-01,AGITAN  P-800,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104028,GYPSUM,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104029,CEMENT FONDU,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104042-14,TC-24 PHTHALOCYANINE GREEN,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,104042-19,PIGMENT PASTE 201 (BLACK HC),1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,104051,LITHIUM CARBONATE,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104062-01,PIGMENT BROWN - 4610,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104069-01,YELLOW PIGMENT TC-801,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,104070,TC-82 MONOAZO NAPHTOL RED,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,106005-13,HARDNER KH-252,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106005-24,HARDNER KH-505,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107004,ORISIL-200,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107045,1310-PT ANTHRAQUINONE RED,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,109019,TOFA OIL,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,201001,SODIUM SILICATE SOLN,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,301032,PALLETS,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301116,METAL PAIL-18 LTR PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301120,METAL PAIL18 LTR. PLAIN WHITE,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301131-02,CARTON BOX PRINTED - L 30cm W 20cm H 16cm,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301134-01,CapTile Adhesive Paper Bag 20 KG,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,411011-BLK,CAPLAST SUPER-M BULK,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
TRAN,411011-POW-B15,CAPLAST SUPER - M (Powder Admixture) - 15 KG Bag,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411017-BLK,CAPLAST SUPER FLOW-R BULK,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
TRAN,412001-200,CAPBOND PVA DRUM 200KG,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,414001-205,Capsoil Clear Drum 205 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,421011-200,SEAL COAT - DRUM 200 KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,422004-01-BLK,PRIME-GUARD,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
TRAN,4221002-P20,CAPSOIL PAIL - P20,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,430034,TURBAL APP 2MM-33/120 (1X10 Mtr Roll),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,430035,TURBAL APP 3MM-33/120 (1X10 Mtr Roll),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,430037,TURBAL TP-180-4MM (1X10 Mtr Roll),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,106009,ARALDITE GY 6020,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107008,CHLORINATED PARAFFINKG WAX-52%,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107013,BYK O52,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107026,Reavcryl-242 (old name VIKING 5420),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107028-02,OPTISPERSE A-4040,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107029-02,PROXEL 106,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107067,Viacryl SC-120,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,201003,HYDROCHLORIC ACID,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,202020,Sigma Zinc Rich 109 ME 90% 8ltrs Packing(Part A 6.4ltrs),9-Jan-00,Trading Materials,Ltr, -   , -   ,-
TRAN,301042-01,PAPER BAG PRINTED 20 KG - (ASPEC),13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301110,METAL PAIL 1 LITER,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301116-02,"METAL PAIL-18 LTR PRINTED ""PRIME-GUARD""",13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,411004-205,Caplast-N Drum 205 Ltr Drum,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411010-BLK,CAPLAST SUPER-R BULK,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
TRAN,412003-P04,Capbond SBR Pail 4,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,412003-P20,CAPBOND SBR PAIL 20 KG,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,413002-205,Curacoat-R Drum 205 LTR,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,421002-P15,Capseal SP MPW Pail 15 KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421010-180,CAPHOTMASTIC DRUM 180 KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421014-BLK,AHLIA EMULSION,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
TRAN,421017-P15L,CAPCOAT E  15LT PAIL,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,422004-01-180,PRIME-GUARD DRUM 180 KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,422004-01-P13.5L,PRIME-GUARD PAIL-13.5 LT,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,422004-01-P15L,PRIME-GUARD PAIL-15 LT,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,4221002-200,CAPSOIL -DRUM 200,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,430027,TURBAL (1X10 Mtr Roll),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,430039,Bitumen protection board 3 mm +- 0.2 mm (1X2 Mtr Sheet),5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
TRAN,440008-B10,CAPTILE GROUT SKY BLUE B-101 (10KG BAG),4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440041-B10,CAPHYDROPLUG 10KG BAG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440061-B20,CAP RENDER -WHITE- 20 KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440100-B20,CAP MORTAR PART A 20KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440111-B20,STAMPCRETE COLOR HARDNER - SPECIAL BEIGE 20KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440116-B20,STAMPCRETE COLOUR HARDNER - SPL GREY 20KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,450009-P18,CAPTAR EPOXY ( A+B)  18 LTR KIT,12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450028-15,CAPOXY PRIME-SPL (A+B) 15LTR KIT,12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450044-P04,AC-500 WHITE S101-4KG,7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,450044-P15,AC-500 WHITE S101-15KG PAIL,7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,450086-P20,CAPOXY FLOOR 500 (RAL-2002 RED)-20LT (A+B),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450098-P20,CAPOXY FLOOR-SL (RAL-9002)-20LT (A+B+C),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,470018-P20,Rainbow Sealer 20LT PAIL,7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,601015,XYLENE,9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,601172,INSUFINE N4000 PE (1 X 10M ROLL),9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601177,INSUJET J2 ( 2.8MM ),9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601191-01,PU-10 GREY- AHLIA 600ml sausage packing,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601191,PU-10 GREY,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601198-02,PAINT ROLL EMULSHAN-CHINA,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601518,Bituminous Primer (ASTM-D41),9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,601529,FIBER GLASS MEMBRANE ROLL 2MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,800004,POLYOL LUPRANOL 3402,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
TRAN,800039,POLYOL SU-450M,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
TRAN,820004,ACI  POLYOL SPR-35/S,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
TRAN,820028,ACI POLYOL SPR-60,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
PROD,820030,ACI MDI-5/NIP,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
TRAN,100,GRAVEL 9.5 MM,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101011,GASOIL/DIESEL,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,101019-02,TITANIUM DIOXIDE R-DORR,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101020-05,POLYTEX 50P,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101028,POWER CON - 100,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,101029,POWER CON - 200,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102012-01,PIDICRYL P 76,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102032,ARBOCEL ZZ8/1,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,102036,HECELLOSE SBHV,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,103024-01,M-NONWOVEN POLYESTER 120 GSM,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103024-02,Polyester Evalith 032/120,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,103031,POLYESTER - 33/200 - AL YAF,1-Jan-00,Raw Materials,LM, -   , -   ,-
TRAN,104022,MICRO SILICA(ELKEM),1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104061,PIGMENT BROWN 2020-210,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,104088,Silica Sand 1-3 mm,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,10414,RED OXIDE POWDER IOX R01,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
TRAN,105011,VINSOL RESIN,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,105021-02,MELMENT MF-100,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106001,TAR COMPOUND CTC-4000P30,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106005-23,HARDNER GX-483,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106006-28,ACCELERATOR KH-3001,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107011-01,Treated Calcium Carbonate 2JLT,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107015,TOULENE,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107037-01,NX795,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107037,TEXANOL,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,107051,1316-XT TITANIUM DIOXIDE WHITE,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,202017,Optiamide-COD,9-Jan-00,Trading Materials,kg, -   , -   ,-
TRAN,301001-01,BARREL (NON-USEABLE) (METAL),13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301006,PLASTIC PAIL 20 LTR - BLUE COLOR PRINTED FOAMIX,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301035,METAL PAIL 10LTR  (WHITE),13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301037,SMALL WOODEN PALLETS,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301116-05,METAL PAIL 18 LTR PLAIN BALCK,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301121,PG-10 METAL PAIL 4 LTR-PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,301136,Wood Pallet 2mtrx1mtr,13-Jan-00,Packing Materials,EA, -   , -   ,-
TRAN,411003-205,Caplast Super-R Sp Drum 205Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,411020-P20,CAP WATER REPELENT 20LTR PAIL,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
TRAN,421004-P13L,Capcoat Pail 13 LT,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421009-P15,Hot Bitumen Pail 15,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421014-200,Bitumen Emulsion 200LT,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421018-200,CAPCOAT SPECIAL-ER  200KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421019-P15,CAPMASTIC GREY PAIL 15KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421021-ASPEC-200,KUT BITUSEAL-SPL (ASPEC),3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,421026-180,IZOMAKS PRIMER D41 -180 KG,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,422004-01-200L,PRIME-GUARD DRUM 200 LT,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
TRAN,440025-B25,Captile Adhesive Grey 25kg Bag,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440028-B20,Capcrete 20kg Bag,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440060-B20,CAP RAPIDHARD 20 KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440088-B10,CAPTILE GROUT SPL-10 10 KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,440122-B15,STAMPCRETE COLOUR RELEASER - LIGHT BROWN  15KG,4-Jan-00,Cementitious Products,EA, -   , -   ,-
TRAN,450001-P20,FOAMIX PAIL 20KG PAIL,10-Jan-00,Others & Repacking,EA, -   , -   ,-
TRAN,450002-P15,AC-500 WHITE PAIL 15,7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,450009-P04,CAP TAR EPOXY (A+B) 04 LTR KIT,12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450026-BLK,MICRO SILICA (PACKED),10-Jan-00,Others & Repacking,kg, -   , -   ,-
TRAN,450038-01,CAPOXY GEL(GREY) (A+B) (1KG KIT),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450061-P20,CAPOXY FLOOR-500 (RAL-7004)-(A+B) 20LT KIT,12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,450065-P20,"CAPOXY FLOOR 500   AH - S157-P20 (A+B)		",12-Jan-00,Epoxy Materials,EA, -   , -   ,-
TRAN,470022-GL1,CHEMSEAL-500 (GG GREY),7-Jan-00,Sealant Products,EA, -   , -   ,-
TRAN,601175,INSUFELT F3 (1.3 MM ),9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,601504,TURBAL TP200,9-Jan-00,Trading Materials,EA, -   , -   ,-
TRAN,800033,AUX-OXITOL,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
TRAN,820006,ACI  OXITOL,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
TRAN,820016,ACI POLYOL SPR-35/W,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
TRAN,104067,TC-32 QUINOLINE YELLOW,1-Jan-00,Raw Materials,LT, -   , -   ,-
TRAN,105015,SILICA SAND 0.6-0.3 SAUDI,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106005-06,HARDNER-KH-602,1-Jan-00,Raw Materials,kg, -   , -   ,-
TRAN,106005-08,HARDNER KH-500F,1-Jan-00,Raw Materials,kg, -   , -   ,-
